Time(sec),FrameID,FrameType,PacketIndex,TID,AccessCategory,IsAMPDU,AMPDURefNum
6.97891,120,I,20,0,AC_BE,YES,1714
6.97923,120,I,21,0,AC_BE,YES,1715
6.97968,120,I,22,0,AC_BE,YES,1716
6.98012,120,I,23,0,AC_BE,YES,1717
6.98051,120,I,24,0,AC_BE,YES,1718
6.98085,120,I,25,0,AC_BE,YES,1719
6.98124,120,I,26,0,AC_BE,YES,1720
6.98157,120,I,27,0,AC_BE,YES,1721
6.9819,120,I,28,0,AC_BE,YES,1722
6.98223,120,I,29,0,AC_BE,YES,1723
6.98261,120,I,30,0,AC_BE,YES,1724
6.98295,120,I,31,0,AC_BE,YES,1725
6.98338,120,I,32,0,AC_BE,YES,1726
6.98369,120,I,33,0,AC_BE,YES,1727
6.98414,120,I,34,0,AC_BE,YES,1728
6.98449,120,I,35,0,AC_BE,YES,1729
6.98489,120,I,36,0,AC_BE,YES,1730
6.98528,120,I,37,0,AC_BE,YES,1731
6.98571,120,I,38,0,AC_BE,YES,1732
6.98605,120,I,39,0,AC_BE,YES,1733
6.98639,120,I,40,0,AC_BE,YES,1734
6.98681,120,I,41,0,AC_BE,YES,1735
6.98719,120,I,42,0,AC_BE,YES,1736
6.98759,120,I,43,0,AC_BE,YES,1737
6.98801,120,I,44,0,AC_BE,YES,1738
6.98845,120,I,45,0,AC_BE,YES,1739
6.98878,120,I,46,0,AC_BE,YES,1740
6.98914,120,I,47,0,AC_BE,YES,1741
6.98948,120,I,48,0,AC_BE,YES,1742
6.9898,120,I,49,0,AC_BE,YES,1743
7.00425,121,B,0,0,AC_BE,YES,1744
7.00458,121,B,1,0,AC_BE,YES,1745
7.00493,121,B,2,0,AC_BE,YES,1746
7.0053,121,B,3,0,AC_BE,YES,1747
7.00574,121,B,4,0,AC_BE,YES,1748
7.03725,122,B,0,0,AC_BE,YES,1749
7.03758,122,B,1,0,AC_BE,YES,1750
7.03798,122,B,2,0,AC_BE,YES,1751
7.03835,122,B,3,0,AC_BE,YES,1752
7.03879,122,B,4,0,AC_BE,YES,1753
7.07025,123,P,0,0,AC_BE,YES,1754
7.07066,123,P,1,0,AC_BE,YES,1755
7.07101,123,P,2,0,AC_BE,YES,1756
7.07145,123,P,3,0,AC_BE,YES,1757
7.07375,123,P,4,0,AC_BE,YES,1758
7.07412,123,P,5,0,AC_BE,YES,1759
7.07449,123,P,6,0,AC_BE,YES,1760
7.07485,123,P,7,0,AC_BE,YES,1761
7.07525,123,P,8,0,AC_BE,YES,1762
7.07558,123,P,9,0,AC_BE,YES,1763
7.07591,123,P,10,0,AC_BE,YES,1764
7.07626,123,P,11,0,AC_BE,YES,1765
7.07658,123,P,12,0,AC_BE,YES,1766
7.0769,123,P,13,0,AC_BE,YES,1767
7.07728,123,P,14,0,AC_BE,YES,1768
7.07762,123,P,15,0,AC_BE,YES,1769
7.07794,123,P,16,0,AC_BE,YES,1770
7.07832,123,P,17,0,AC_BE,YES,1771
7.07863,123,P,18,0,AC_BE,YES,1772
7.079,123,P,19,0,AC_BE,YES,1773
7.0794,123,P,20,0,AC_BE,YES,1774
7.07981,123,P,21,0,AC_BE,YES,1775
7.08025,123,P,22,0,AC_BE,YES,1776
7.08065,123,P,23,0,AC_BE,YES,1777
7.08099,123,P,24,0,AC_BE,YES,1778
7.08136,123,P,25,0,AC_BE,YES,1779
7.0818,123,P,26,0,AC_BE,YES,1780
7.08215,123,P,27,0,AC_BE,YES,1781
7.08257,123,P,28,0,AC_BE,YES,1782
7.08301,123,P,29,0,AC_BE,YES,1783
7.10325,124,B,0,0,AC_BE,YES,1784
7.10359,124,B,1,0,AC_BE,YES,1785
7.10398,124,B,2,0,AC_BE,YES,1786
7.10429,124,B,3,0,AC_BE,YES,1787
7.1046,124,B,4,0,AC_BE,YES,1788
7.13625,125,B,0,0,AC_BE,YES,1789
7.13661,125,B,1,0,AC_BE,YES,1790
7.13698,125,B,2,0,AC_BE,YES,1791
7.13735,125,B,3,0,AC_BE,YES,1792
7.13772,125,B,4,0,AC_BE,YES,1793
7.16925,126,P,0,0,AC_BE,YES,1794
7.16968,126,P,1,0,AC_BE,YES,1795
7.17002,126,P,2,0,AC_BE,YES,1796
7.17045,126,P,3,0,AC_BE,YES,1797
7.17077,126,P,4,0,AC_BE,YES,1798
7.17121,126,P,5,0,AC_BE,YES,1799
7.17153,126,P,6,0,AC_BE,YES,1800
7.17188,126,P,7,0,AC_BE,YES,1801
7.17225,126,P,8,0,AC_BE,YES,1802
7.17262,126,P,9,0,AC_BE,YES,1803
7.17301,126,P,10,0,AC_BE,YES,1804
7.17344,126,P,11,0,AC_BE,YES,1805
7.17384,126,P,12,0,AC_BE,YES,1806
7.17617,126,P,13,0,AC_BE,YES,1807
7.1766,126,P,14,0,AC_BE,YES,1808
7.17696,126,P,15,0,AC_BE,YES,1809
7.17731,126,P,16,0,AC_BE,YES,1810
7.17765,126,P,17,0,AC_BE,YES,1811
7.17808,126,P,18,0,AC_BE,YES,1812
7.17849,126,P,19,0,AC_BE,YES,1813
7.17893,126,P,20,0,AC_BE,YES,1814
7.17929,126,P,21,0,AC_BE,YES,1815
7.17974,126,P,22,0,AC_BE,YES,1816
7.18014,126,P,23,0,AC_BE,YES,1817
7.18051,126,P,24,0,AC_BE,YES,1818
7.18092,126,P,25,0,AC_BE,YES,1819
7.18127,126,P,26,0,AC_BE,YES,1820
7.18166,126,P,27,0,AC_BE,YES,1821
7.18201,126,P,28,0,AC_BE,YES,1822
7.1824,126,P,29,0,AC_BE,YES,1823
7.20224,127,B,0,0,AC_BE,YES,1824
7.20256,127,B,1,0,AC_BE,YES,1825
7.20294,127,B,2,0,AC_BE,YES,1826
7.20328,127,B,3,0,AC_BE,YES,1827
7.20371,127,B,4,0,AC_BE,YES,1828
7.23525,128,B,0,0,AC_BE,YES,1829
7.23556,128,B,1,0,AC_BE,YES,1830
7.23593,128,B,2,0,AC_BE,YES,1831
7.23629,128,B,3,0,AC_BE,YES,1832
7.23673,128,B,4,0,AC_BE,YES,1833
7.26825,129,P,0,0,AC_BE,YES,1834
7.26866,129,P,1,0,AC_BE,YES,1835
7.2691,129,P,2,0,AC_BE,YES,1836
7.26941,129,P,3,0,AC_BE,YES,1837
7.26977,129,P,4,0,AC_BE,YES,1838
7.27018,129,P,5,0,AC_BE,YES,1839
7.27049,129,P,6,0,AC_BE,YES,1840
7.2709,129,P,7,0,AC_BE,YES,1841
7.27131,129,P,8,0,AC_BE,YES,1842
7.27175,129,P,9,0,AC_BE,YES,1843
7.27212,129,P,10,0,AC_BE,YES,1844
7.27253,129,P,11,0,AC_BE,YES,1845
7.27295,129,P,12,0,AC_BE,YES,1846
7.27326,129,P,13,0,AC_BE,YES,1847
7.2736,129,P,14,0,AC_BE,YES,1848
7.27393,129,P,15,0,AC_BE,YES,1849
7.27428,129,P,16,0,AC_BE,YES,1850
7.27465,129,P,17,0,AC_BE,YES,1851
7.2751,129,P,18,0,AC_BE,YES,1852
7.2755,129,P,19,0,AC_BE,YES,1853
7.27594,129,P,20,0,AC_BE,YES,1854
7.27637,129,P,21,0,AC_BE,YES,1855
7.27877,129,P,22,0,AC_BE,YES,1856
7.27909,129,P,23,0,AC_BE,YES,1857
7.27951,129,P,24,0,AC_BE,YES,1858
7.27988,129,P,25,0,AC_BE,YES,1859
7.28023,129,P,26,0,AC_BE,YES,1860
7.28059,129,P,27,0,AC_BE,YES,1861
7.28102,129,P,28,0,AC_BE,YES,1862
7.28144,129,P,29,0,AC_BE,YES,1863
7.30124,130,B,0,0,AC_BE,YES,1864
7.30161,130,B,1,0,AC_BE,YES,1865
7.30197,130,B,2,0,AC_BE,YES,1866
7.30238,130,B,3,0,AC_BE,YES,1867
7.30275,130,B,4,0,AC_BE,YES,1868
7.33425,131,B,0,0,AC_BE,YES,1869
7.33469,131,B,1,0,AC_BE,YES,1870
7.33507,131,B,2,0,AC_BE,YES,1871
7.33547,131,B,3,0,AC_BE,YES,1872
7.33586,131,B,4,0,AC_BE,YES,1873
7.36725,132,P,0,0,AC_BE,YES,1874
7.36759,132,P,1,0,AC_BE,YES,1875
7.3679,132,P,2,0,AC_BE,YES,1876
7.36823,132,P,3,0,AC_BE,YES,1877
7.36864,132,P,4,0,AC_BE,YES,1878
7.36899,132,P,5,0,AC_BE,YES,1879
7.36943,132,P,6,0,AC_BE,YES,1880
7.36979,132,P,7,0,AC_BE,YES,1881
7.37015,132,P,8,0,AC_BE,YES,1882
7.37058,132,P,9,0,AC_BE,YES,1883
7.37093,132,P,10,0,AC_BE,YES,1884
7.37138,132,P,11,0,AC_BE,YES,1885
7.37175,132,P,12,0,AC_BE,YES,1886
7.37216,132,P,13,0,AC_BE,YES,1887
7.37252,132,P,14,0,AC_BE,YES,1888
7.37292,132,P,15,0,AC_BE,YES,1889
7.37336,132,P,16,0,AC_BE,YES,1890
7.37381,132,P,17,0,AC_BE,YES,1891
7.37421,132,P,18,0,AC_BE,YES,1892
7.37458,132,P,19,0,AC_BE,YES,1893
7.3749,132,P,20,0,AC_BE,YES,1894
7.37529,132,P,21,0,AC_BE,YES,1895
7.37568,132,P,22,0,AC_BE,YES,1896
7.3761,132,P,23,0,AC_BE,YES,1897
7.37647,132,P,24,0,AC_BE,YES,1898
7.3768,132,P,25,0,AC_BE,YES,1899
7.37711,132,P,26,0,AC_BE,YES,1900
7.37751,132,P,27,0,AC_BE,YES,1901
7.37792,132,P,28,0,AC_BE,YES,1902
7.37828,132,P,29,0,AC_BE,YES,1903
7.40025,133,B,0,0,AC_BE,YES,1904
7.40063,133,B,1,0,AC_BE,YES,1905
7.40105,133,B,2,0,AC_BE,YES,1906
7.40147,133,B,3,0,AC_BE,YES,1907
7.40183,133,B,4,0,AC_BE,YES,1908
7.43324,134,B,0,0,AC_BE,YES,1909
7.43366,134,B,1,0,AC_BE,YES,1910
7.43398,134,B,2,0,AC_BE,YES,1911
7.43441,134,B,3,0,AC_BE,YES,1912
7.43475,134,B,4,0,AC_BE,YES,1913
7.46625,135,P,0,0,AC_BE,YES,1914
7.46666,135,P,1,0,AC_BE,YES,1915
7.46702,135,P,2,0,AC_BE,YES,1916
7.46747,135,P,3,0,AC_BE,YES,1917
7.46781,135,P,4,0,AC_BE,YES,1918
7.46826,135,P,5,0,AC_BE,YES,1919
7.46857,135,P,6,0,AC_BE,YES,1920
7.46891,135,P,7,0,AC_BE,YES,1921
7.46931,135,P,8,0,AC_BE,YES,1922
7.46969,135,P,9,0,AC_BE,YES,1923
7.47014,135,P,10,0,AC_BE,YES,1924
7.47058,135,P,11,0,AC_BE,YES,1925
7.47096,135,P,12,0,AC_BE,YES,1926
7.47131,135,P,13,0,AC_BE,YES,1927
7.47163,135,P,14,0,AC_BE,YES,1928
7.47206,135,P,15,0,AC_BE,YES,1929
7.47245,135,P,16,0,AC_BE,YES,1930
7.47277,135,P,17,0,AC_BE,YES,1931
7.47308,135,P,18,0,AC_BE,YES,1932
7.47347,135,P,19,0,AC_BE,YES,1933
7.4739,135,P,20,0,AC_BE,YES,1934
7.47428,135,P,21,0,AC_BE,YES,1935
7.47468,135,P,22,0,AC_BE,YES,1936
7.47502,135,P,23,0,AC_BE,YES,1937
7.47536,135,P,24,0,AC_BE,YES,1938
7.47576,135,P,25,0,AC_BE,YES,1939
7.47612,135,P,26,0,AC_BE,YES,1940
7.47649,135,P,27,0,AC_BE,YES,1941
7.47689,135,P,28,0,AC_BE,YES,1942
7.47732,135,P,29,0,AC_BE,YES,1943
7.49925,136,B,0,0,AC_BE,YES,1944
7.49957,136,B,1,0,AC_BE,YES,1945
7.50001,136,B,2,0,AC_BE,YES,1946
7.50035,136,B,3,0,AC_BE,YES,1947
7.50075,136,B,4,0,AC_BE,YES,1948
7.53225,137,B,0,0,AC_BE,YES,1949
7.53266,137,B,1,0,AC_BE,YES,1950
7.53308,137,B,2,0,AC_BE,YES,1951
7.53352,137,B,3,0,AC_BE,YES,1952
7.5339,137,B,4,0,AC_BE,YES,1953
7.56524,138,P,0,0,AC_BE,YES,1954
7.56564,138,P,1,0,AC_BE,YES,1955
7.56605,138,P,2,0,AC_BE,YES,1956
7.56637,138,P,3,0,AC_BE,YES,1957
7.56676,138,P,4,0,AC_BE,YES,1958
7.56714,138,P,5,0,AC_BE,YES,1959
7.56746,138,P,6,0,AC_BE,YES,1960
7.56778,138,P,7,0,AC_BE,YES,1961
7.56813,138,P,8,0,AC_BE,YES,1962
7.56856,138,P,9,0,AC_BE,YES,1963
7.56895,138,P,10,0,AC_BE,YES,1964
7.56939,138,P,11,0,AC_BE,YES,1965
7.56976,138,P,12,0,AC_BE,YES,1966
7.5702,138,P,13,0,AC_BE,YES,1967
7.57051,138,P,14,0,AC_BE,YES,1968
7.57094,138,P,15,0,AC_BE,YES,1969
7.57125,138,P,16,0,AC_BE,YES,1970
7.57161,138,P,17,0,AC_BE,YES,1971
7.57198,138,P,18,0,AC_BE,YES,1972
7.57237,138,P,19,0,AC_BE,YES,1973
7.57272,138,P,20,0,AC_BE,YES,1974
7.57304,138,P,21,0,AC_BE,YES,1975
7.57339,138,P,22,0,AC_BE,YES,1976
7.57372,138,P,23,0,AC_BE,YES,1977
7.57416,138,P,24,0,AC_BE,YES,1978
7.57457,138,P,25,0,AC_BE,YES,1979
7.57495,138,P,26,0,AC_BE,YES,1980
7.57539,138,P,27,0,AC_BE,YES,1981
7.57579,138,P,28,0,AC_BE,YES,1982
7.57616,138,P,29,0,AC_BE,YES,1983
7.59825,139,B,0,0,AC_BE,YES,1984
7.59864,139,B,1,0,AC_BE,YES,1985
7.59904,139,B,2,0,AC_BE,YES,1986
7.59941,139,B,3,0,AC_BE,YES,1987
7.59974,139,B,4,0,AC_BE,YES,1988
7.63125,140,B,0,0,AC_BE,YES,1989
7.63164,140,B,1,0,AC_BE,YES,1990
7.63199,140,B,2,0,AC_BE,YES,1991
7.63242,140,B,3,0,AC_BE,YES,1992
7.63277,140,B,4,0,AC_BE,YES,1993
7.66425,141,P,0,0,AC_BE,YES,1994
7.66461,141,P,1,0,AC_BE,YES,1995
7.66496,141,P,2,0,AC_BE,YES,1996
7.66535,141,P,3,0,AC_BE,YES,1997
7.6657,141,P,4,0,AC_BE,YES,1998
7.66613,141,P,5,0,AC_BE,YES,1999
7.66658,141,P,6,0,AC_BE,YES,2000
7.66698,141,P,7,0,AC_BE,YES,2001
7.66734,141,P,8,0,AC_BE,YES,2002
7.66778,141,P,9,0,AC_BE,YES,2003
7.66823,141,P,10,0,AC_BE,YES,2004
7.66864,141,P,11,0,AC_BE,YES,2005
7.66909,141,P,12,0,AC_BE,YES,2006
7.66948,141,P,13,0,AC_BE,YES,2007
7.66987,141,P,14,0,AC_BE,YES,2008
7.6702,141,P,15,0,AC_BE,YES,2009
7.67052,141,P,16,0,AC_BE,YES,2010
7.67095,141,P,17,0,AC_BE,YES,2011
7.67132,141,P,18,0,AC_BE,YES,2012
7.67163,141,P,19,0,AC_BE,YES,2013
7.67202,141,P,20,0,AC_BE,YES,2014
7.6724,141,P,21,0,AC_BE,YES,2015
7.67281,141,P,22,0,AC_BE,YES,2016
7.67325,141,P,23,0,AC_BE,YES,2017
7.67367,141,P,24,0,AC_BE,YES,2018
7.67403,141,P,25,0,AC_BE,YES,2019
7.67436,141,P,26,0,AC_BE,YES,2020
7.67468,141,P,27,0,AC_BE,YES,2021
7.675,141,P,28,0,AC_BE,YES,2022
7.67543,141,P,29,0,AC_BE,YES,2023
7.69725,142,B,0,0,AC_BE,YES,2024
7.69767,142,B,1,0,AC_BE,YES,2025
7.698,142,B,2,0,AC_BE,YES,2026
7.69836,142,B,3,0,AC_BE,YES,2027
7.69867,142,B,4,0,AC_BE,YES,2028
7.73025,143,B,0,0,AC_BE,YES,2029
7.73069,143,B,1,0,AC_BE,YES,2030
7.73112,143,B,2,0,AC_BE,YES,2031
7.73144,143,B,3,0,AC_BE,YES,2032
7.73177,143,B,4,0,AC_BE,YES,2033
7.76325,144,P,0,0,AC_BE,YES,2034
7.76359,144,P,1,0,AC_BE,YES,2035
7.76393,144,P,2,0,AC_BE,YES,2036
7.76437,144,P,3,0,AC_BE,YES,2037
7.76472,144,P,4,0,AC_BE,YES,2038
7.76505,144,P,5,0,AC_BE,YES,2039
7.76545,144,P,6,0,AC_BE,YES,2040
7.76586,144,P,7,0,AC_BE,YES,2041
7.76622,144,P,8,0,AC_BE,YES,2042
7.76662,144,P,9,0,AC_BE,YES,2043
7.76703,144,P,10,0,AC_BE,YES,2044
7.76744,144,P,11,0,AC_BE,YES,2045
7.76786,144,P,12,0,AC_BE,YES,2046
7.76827,144,P,13,0,AC_BE,YES,2047
7.76868,144,P,14,0,AC_BE,YES,2048
7.76908,144,P,15,0,AC_BE,YES,2049
7.76947,144,P,16,0,AC_BE,YES,2050
7.76989,144,P,17,0,AC_BE,YES,2051
7.77029,144,P,18,0,AC_BE,YES,2052
7.77072,144,P,19,0,AC_BE,YES,2053
7.77115,144,P,20,0,AC_BE,YES,2054
7.77152,144,P,21,0,AC_BE,YES,2055
7.77197,144,P,22,0,AC_BE,YES,2056
7.77229,144,P,23,0,AC_BE,YES,2057
7.77268,144,P,24,0,AC_BE,YES,2058
7.77305,144,P,25,0,AC_BE,YES,2059
7.77349,144,P,26,0,AC_BE,YES,2060
7.77381,144,P,27,0,AC_BE,YES,2061
7.77417,144,P,28,0,AC_BE,YES,2062
7.77449,144,P,29,0,AC_BE,YES,2063
7.79624,145,B,0,0,AC_BE,YES,2064
7.79664,145,B,1,0,AC_BE,YES,2065
7.79696,145,B,2,0,AC_BE,YES,2066
7.79735,145,B,3,0,AC_BE,YES,2067
7.79772,145,B,4,0,AC_BE,YES,2068
7.82924,146,B,0,0,AC_BE,YES,2069
7.82956,146,B,1,0,AC_BE,YES,2070
7.82998,146,B,2,0,AC_BE,YES,2071
7.83039,146,B,3,0,AC_BE,YES,2072
7.83071,146,B,4,0,AC_BE,YES,2073
7.86225,147,P,0,0,AC_BE,YES,2074
7.86258,147,P,1,0,AC_BE,YES,2075
7.86294,147,P,2,0,AC_BE,YES,2076
7.86336,147,P,3,0,AC_BE,YES,2077
7.86377,147,P,4,0,AC_BE,YES,2078
7.86414,147,P,5,0,AC_BE,YES,2079
7.86456,147,P,6,0,AC_BE,YES,2080
7.865,147,P,7,0,AC_BE,YES,2081
7.86534,147,P,8,0,AC_BE,YES,2082
7.86569,147,P,9,0,AC_BE,YES,2083
7.8661,147,P,10,0,AC_BE,YES,2084
7.86649,147,P,11,0,AC_BE,YES,2085
7.86687,147,P,12,0,AC_BE,YES,2086
7.86726,147,P,13,0,AC_BE,YES,2087
7.86767,147,P,14,0,AC_BE,YES,2088
7.86807,147,P,15,0,AC_BE,YES,2089
7.86846,147,P,16,0,AC_BE,YES,2090
7.86889,147,P,17,0,AC_BE,YES,2091
7.86921,147,P,18,0,AC_BE,YES,2092
7.86953,147,P,19,0,AC_BE,YES,2093
7.86988,147,P,20,0,AC_BE,YES,2094
7.87021,147,P,21,0,AC_BE,YES,2095
7.87059,147,P,22,0,AC_BE,YES,2096
7.87092,147,P,23,0,AC_BE,YES,2097
7.87131,147,P,24,0,AC_BE,YES,2098
7.87164,147,P,25,0,AC_BE,YES,2099
7.87207,147,P,26,0,AC_BE,YES,2100
7.87252,147,P,27,0,AC_BE,YES,2101
7.87295,147,P,28,0,AC_BE,YES,2102
7.87327,147,P,29,0,AC_BE,YES,2103
7.89525,148,B,0,0,AC_BE,YES,2104
7.89565,148,B,1,0,AC_BE,YES,2105
7.89609,148,B,2,0,AC_BE,YES,2106
7.89647,148,B,3,0,AC_BE,YES,2107
7.89685,148,B,4,0,AC_BE,YES,2108
7.92824,149,B,0,0,AC_BE,YES,2109
7.92855,149,B,1,0,AC_BE,YES,2110
7.929,149,B,2,0,AC_BE,YES,2111
7.92932,149,B,3,0,AC_BE,YES,2112
7.92968,149,B,4,0,AC_BE,YES,2113
7.96124,150,P,0,0,AC_BE,YES,2114
7.96168,150,P,1,0,AC_BE,YES,2115
7.96199,150,P,2,0,AC_BE,YES,2116
7.96231,150,P,3,0,AC_BE,YES,2117
7.96269,150,P,4,0,AC_BE,YES,2118
7.96301,150,P,5,0,AC_BE,YES,2119
7.96335,150,P,6,0,AC_BE,YES,2120
7.9637,150,P,7,0,AC_BE,YES,2121
7.9641,150,P,8,0,AC_BE,YES,2122
7.96442,150,P,9,0,AC_BE,YES,2123
7.9648,150,P,10,0,AC_BE,YES,2124
7.96513,150,P,11,0,AC_BE,YES,2125
7.96558,150,P,12,0,AC_BE,YES,2126
7.96593,150,P,13,0,AC_BE,YES,2127
7.96635,150,P,14,0,AC_BE,YES,2128
7.96675,150,P,15,0,AC_BE,YES,2129
7.96719,150,P,16,0,AC_BE,YES,2130
7.96763,150,P,17,0,AC_BE,YES,2131
7.96795,150,P,18,0,AC_BE,YES,2132
7.96826,150,P,19,0,AC_BE,YES,2133
7.9687,150,P,20,0,AC_BE,YES,2134
7.96911,150,P,21,0,AC_BE,YES,2135
7.96946,150,P,22,0,AC_BE,YES,2136
7.96981,150,P,23,0,AC_BE,YES,2137
7.97016,150,P,24,0,AC_BE,YES,2138
7.97059,150,P,25,0,AC_BE,YES,2139
7.97101,150,P,26,0,AC_BE,YES,2140
7.97142,150,P,27,0,AC_BE,YES,2141
7.97174,150,P,28,0,AC_BE,YES,2142
7.97217,150,P,29,0,AC_BE,YES,2143
7.99537,151,B,0,0,AC_BE,YES,2144
7.99581,151,B,1,0,AC_BE,YES,2145
7.99617,151,B,2,0,AC_BE,YES,2146
7.99648,151,B,3,0,AC_BE,YES,2147
7.99682,151,B,4,0,AC_BE,YES,2148
8.02725,152,B,0,0,AC_BE,YES,2149
8.02765,152,B,1,0,AC_BE,YES,2150
8.02806,152,B,2,0,AC_BE,YES,2151
8.02838,152,B,3,0,AC_BE,YES,2152
8.02877,152,B,4,0,AC_BE,YES,2153
8.06024,153,P,0,0,AC_BE,YES,2154
8.06067,153,P,1,0,AC_BE,YES,2155
8.06098,153,P,2,0,AC_BE,YES,2156
8.06132,153,P,3,0,AC_BE,YES,2157
8.06171,153,P,4,0,AC_BE,YES,2158
8.06208,153,P,5,0,AC_BE,YES,2159
8.06244,153,P,6,0,AC_BE,YES,2160
8.06281,153,P,7,0,AC_BE,YES,2161
8.06319,153,P,8,0,AC_BE,YES,2162
8.06352,153,P,9,0,AC_BE,YES,2163
8.06396,153,P,10,0,AC_BE,YES,2164
8.06438,153,P,11,0,AC_BE,YES,2165
8.06473,153,P,12,0,AC_BE,YES,2166
8.06517,153,P,13,0,AC_BE,YES,2167
8.06555,153,P,14,0,AC_BE,YES,2168
8.06591,153,P,15,0,AC_BE,YES,2169
8.06622,153,P,16,0,AC_BE,YES,2170
8.06658,153,P,17,0,AC_BE,YES,2171
8.06692,153,P,18,0,AC_BE,YES,2172
8.0673,153,P,19,0,AC_BE,YES,2173
8.06766,153,P,20,0,AC_BE,YES,2174
8.06809,153,P,21,0,AC_BE,YES,2175
8.06843,153,P,22,0,AC_BE,YES,2176
8.06885,153,P,23,0,AC_BE,YES,2177
8.06917,153,P,24,0,AC_BE,YES,2178
8.06959,153,P,25,0,AC_BE,YES,2179
8.07,153,P,26,0,AC_BE,YES,2180
8.0704,153,P,27,0,AC_BE,YES,2181
8.07074,153,P,28,0,AC_BE,YES,2182
8.07116,153,P,29,0,AC_BE,YES,2183
8.09325,154,B,0,0,AC_BE,YES,2184
8.09364,154,B,1,0,AC_BE,YES,2185
8.09404,154,B,2,0,AC_BE,YES,2186
8.0944,154,B,3,0,AC_BE,YES,2187
8.09471,154,B,4,0,AC_BE,YES,2188
8.12625,155,B,0,0,AC_BE,YES,2189
8.1267,155,B,1,0,AC_BE,YES,2190
8.12703,155,B,2,0,AC_BE,YES,2191
8.12746,155,B,3,0,AC_BE,YES,2192
8.1279,155,B,4,0,AC_BE,YES,2193
8.15925,156,P,0,0,AC_BE,YES,2194
8.15957,156,P,1,0,AC_BE,YES,2195
8.15989,156,P,2,0,AC_BE,YES,2196
8.16025,156,P,3,0,AC_BE,YES,2197
8.16068,156,P,4,0,AC_BE,YES,2198
8.16102,156,P,5,0,AC_BE,YES,2199
8.16137,156,P,6,0,AC_BE,YES,2200
8.16182,156,P,7,0,AC_BE,YES,2201
8.16215,156,P,8,0,AC_BE,YES,2202
8.16253,156,P,9,0,AC_BE,YES,2203
8.16289,156,P,10,0,AC_BE,YES,2204
8.16321,156,P,11,0,AC_BE,YES,2205
8.16363,156,P,12,0,AC_BE,YES,2206
8.16394,156,P,13,0,AC_BE,YES,2207
8.16426,156,P,14,0,AC_BE,YES,2208
8.16463,156,P,15,0,AC_BE,YES,2209
8.16501,156,P,16,0,AC_BE,YES,2210
8.16542,156,P,17,0,AC_BE,YES,2211
8.16586,156,P,18,0,AC_BE,YES,2212
8.16619,156,P,19,0,AC_BE,YES,2213
8.16654,156,P,20,0,AC_BE,YES,2214
8.1669,156,P,21,0,AC_BE,YES,2215
8.16731,156,P,22,0,AC_BE,YES,2216
8.16765,156,P,23,0,AC_BE,YES,2217
8.16802,156,P,24,0,AC_BE,YES,2218
8.16836,156,P,25,0,AC_BE,YES,2219
8.16867,156,P,26,0,AC_BE,YES,2220
8.16906,156,P,27,0,AC_BE,YES,2221
8.16938,156,P,28,0,AC_BE,YES,2222
8.16975,156,P,29,0,AC_BE,YES,2223
8.19225,157,B,0,0,AC_BE,YES,2224
8.19266,157,B,1,0,AC_BE,YES,2225
8.19297,157,B,2,0,AC_BE,YES,2226
8.19338,157,B,3,0,AC_BE,YES,2227
8.19375,157,B,4,0,AC_BE,YES,2228
8.22525,158,B,0,0,AC_BE,YES,2229
8.22559,158,B,1,0,AC_BE,YES,2230
8.22593,158,B,2,0,AC_BE,YES,2231
8.22638,158,B,3,0,AC_BE,YES,2232
8.22671,158,B,4,0,AC_BE,YES,2233
8.25825,159,P,0,0,AC_BE,YES,2234
8.25869,159,P,1,0,AC_BE,YES,2235
8.25914,159,P,2,0,AC_BE,YES,2236
8.25958,159,P,3,0,AC_BE,YES,2237
8.25993,159,P,4,0,AC_BE,YES,2238
8.26026,159,P,5,0,AC_BE,YES,2239
8.26067,159,P,6,0,AC_BE,YES,2240
8.26103,159,P,7,0,AC_BE,YES,2241
8.26144,159,P,8,0,AC_BE,YES,2242
8.26175,159,P,9,0,AC_BE,YES,2243
8.26215,159,P,10,0,AC_BE,YES,2244
8.26258,159,P,11,0,AC_BE,YES,2245
8.26289,159,P,12,0,AC_BE,YES,2246
8.26324,159,P,13,0,AC_BE,YES,2247
8.26362,159,P,14,0,AC_BE,YES,2248
8.26407,159,P,15,0,AC_BE,YES,2249
8.2645,159,P,16,0,AC_BE,YES,2250
8.2649,159,P,17,0,AC_BE,YES,2251
8.26526,159,P,18,0,AC_BE,YES,2252
8.26562,159,P,19,0,AC_BE,YES,2253
8.26605,159,P,20,0,AC_BE,YES,2254
8.26637,159,P,21,0,AC_BE,YES,2255
8.2667,159,P,22,0,AC_BE,YES,2256
8.26712,159,P,23,0,AC_BE,YES,2257
8.26749,159,P,24,0,AC_BE,YES,2258
8.2679,159,P,25,0,AC_BE,YES,2259
8.26823,159,P,26,0,AC_BE,YES,2260
8.26858,159,P,27,0,AC_BE,YES,2261
8.26896,159,P,28,0,AC_BE,YES,2262
8.2694,159,P,29,0,AC_BE,YES,2263
8.29124,160,B,0,0,AC_BE,YES,2264
8.29159,160,B,1,0,AC_BE,YES,2265
8.29192,160,B,2,0,AC_BE,YES,2266
8.29235,160,B,3,0,AC_BE,YES,2267
8.29275,160,B,4,0,AC_BE,YES,2268
8.32425,161,B,0,0,AC_BE,YES,2269
8.32462,161,B,1,0,AC_BE,YES,2270
8.32497,161,B,2,0,AC_BE,YES,2271
